query_id,config,is_entity_heavy,recall@1,recall@3,recall@5,mrr,ndcg@5,ndcg@10
Q087,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q088,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q089,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q090,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q091,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q092,adaptive,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q093,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q094,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q095,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q096,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q097,adaptive,False,1.0,1.0,1.0,1.0,0.9469024295259745,0.9469024295259745
Q098,adaptive,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q099,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q100,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q101,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q102,adaptive,True,1.0,1.0,1.0,1.0,0.46927872602275644,0.7737459235132744
Q103,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q104,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q105,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q106,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q107,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q108,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q109,adaptive,True,1.0,1.0,1.0,1.0,0.9828920819566879,0.9828920819566879
Q110,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q111,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q112,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q113,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q114,adaptive,True,1.0,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546
Q115,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q116,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q117,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q118,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q119,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q120,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q121,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q122,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q123,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q124,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q125,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q126,adaptive,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8315546295836225
Q127,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q128,adaptive,True,1.0,1.0,1.0,1.0,0.6548086577531307,0.8883444449388402
Q129,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q130,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q131,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q132,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q133,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q134,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q135,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q136,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q137,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q138,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q139,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q140,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q141,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q142,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q143,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q144,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q145,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q146,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q147,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q148,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
