query_id,config,bleu,rougeL,bertscore,meteor
Q072,bm25_only,0.8254598841811137,0.90625,0.9777749180793762,0.9797803114103196
Q073,bm25_only,0.2521770233458297,0.5394736842105262,0.8863962888717651,0.490642319740823
Q074,bm25_only,0.2891784933232572,0.5833333333333334,0.9362670183181764,0.6437241735537189
Q075,bm25_only,0.6412793154429567,0.7857142857142858,0.96824312210083,0.9503741661328876
Q079,bm25_only,0.5207930504992594,0.7391304347826088,0.9576771855354308,0.8949081751735152
Q080,bm25_only,1.0,1.0,1.0,0.999994130353118
Q081,bm25_only,0.0152890140547343,0.1846153846153845,0.8469066619873047,0.0916496945010183
Q084,bm25_only,0.0063622459836656,0.1538461538461538,0.8202887773513794,0.0746268656716417
Q085,bm25_only,1.0,1.0,0.9999999403953552,0.999995750070124
Q087,bm25_only,0.7189198904112759,1.0,0.9904181361198424,0.9217550721624478
Q088,bm25_only,1.0,1.0,0.9999999403953552,0.99998321640764
Q090,bm25_only,1.0,1.0,0.9999999403953552,0.9999932512687616
Q091,bm25_only,1.0,1.0,0.9999997615814208,0.9999892832647462
Q093,bm25_only,1.0,1.0,1.0,0.9999984098310604
Q094,bm25_only,1.0,1.0,0.9999998211860656,0.9999814814814816
Q095,bm25_only,0.4138635322971606,0.6486486486486486,0.949990451335907,0.5272568340750159
Q096,bm25_only,0.252125370397224,0.5263157894736842,0.934758484363556,0.4507472280250681
Q097,bm25_only,1.0,1.0,1.0000001192092896,0.999995750070124
Q098,bm25_only,1.0,1.0,0.9999999403953552,0.999991570997488
Q099,bm25_only,1.0,1.0,1.0,0.999994863154434
Q100,bm25_only,0.9148095365172608,0.9655172413793104,0.9850324988365172,0.9936675077639752
Q102,bm25_only,0.6315552371794037,0.7999999999999999,0.9542505145072936,0.8861997310842195
Q103,bm25_only,0.4798782066690663,0.7058823529411764,0.9466854929924012,0.6849868660335421
Q104,bm25_only,0.4624892603869298,0.6363636363636364,0.9444069266319276,0.8962962962962964
Q107,bm25_only,0.7506238537503395,0.96,0.9919931888580322,0.8819444444444444
Q108,bm25_only,0.4785543921093738,0.6666666666666665,0.936702311038971,0.860636277302944
Q111,bm25_only,0.6455651607183006,0.8695652173913043,0.9713402986526488,0.9434131282644947
Q112,bm25_only,0.4624892603869298,0.6086956521739131,0.9442882537841796,0.8962962962962964
Q113,bm25_only,1.0,1.0,1.0000001192092896,0.9993141289437586
Q114,bm25_only,0.4624892603869298,0.5833333333333334,0.9316179156303406,0.8962962962962964
Q115,bm25_only,0.4924790605054523,0.6666666666666666,0.9551761746406556,0.8336448598130842
Q116,bm25_only,1.0,1.0,1.000000238418579,0.9995
Q117,bm25_only,1.0,1.0,0.9999999403953552,0.9995
Q118,bm25_only,0.3790325913518148,0.6363636363636364,0.9367408752441406,0.9137614678899082
Q119,bm25_only,0.5316967153331754,0.7777777777777778,0.9570105075836182,0.9576923076923076
Q121,bm25_only,0.7506238537503395,0.96,0.9921835064888,0.8819444444444444
Q122,bm25_only,0.7506238537503395,0.9,0.9610573649406432,0.8819444444444444
Q123,bm25_only,0.4624892603869298,0.6363636363636364,0.9465437531471252,0.8962962962962964
Q126,bm25_only,1.0,1.0,1.0,0.9995
Q127,bm25_only,0.7506238537503395,0.9,0.9942383170127868,0.8819444444444444
Q128,bm25_only,0.4089601472043678,0.7368421052631579,0.9551498293876648,0.7562196601941749
Q131,bm25_only,0.7506238537503395,0.9333333333333332,0.9766945838928224,0.9799382716049384
Q133,bm25_only,0.7506238537503395,0.9333333333333332,0.9728959202766418,0.9799382716049384
Q134,bm25_only,0.2843329181530769,0.56,0.9198415875434875,0.7803819444444445
Q135,bm25_only,0.7506238537503395,0.9333333333333332,0.9766070246696472,0.9799382716049384
Q137,bm25_only,0.7506238537503395,0.9333333333333332,0.9738423228263856,0.9799382716049384
Q138,bm25_only,0.8070557274927981,0.9565217391304348,0.9857581257820128,0.9861386138613862
Q140,bm25_only,0.641975224568211,0.9285714285714286,0.9779613614082336,0.9165212137486572
Q141,bm25_only,0.7506238537503395,0.9333333333333332,0.9705550074577332,0.9799382716049384
Q144,bm25_only,0.2972188840601335,0.5499999999999999,0.9282255172729492,0.8504310344827586
Q145,bm25_only,0.3243466207565264,0.5365853658536585,0.939630925655365,0.8417391304347825
Q146,bm25_only,0.7506238537503395,0.9333333333333332,0.9736274480819702,0.9799382716049384
Q147,bm25_only,0.8070557274927981,0.9565217391304348,0.9885826706886292,0.9861386138613862
Q148,bm25_only,0.7506238537503395,0.9333333333333332,0.9757726788520812,0.9799382716049384
Q149,bm25_only,0.8070557274927981,0.9565217391304348,0.9864661693572998,0.9861386138613862
Q150,bm25_only,0.8070557274927981,0.9565217391304348,0.9879013895988464,0.9861386138613862
Q152,bm25_only,0.4333207865423752,0.7058823529411765,0.9307543635368348,0.715702479338843
Q153,bm25_only,0.2847994216380736,0.7777777777777778,0.9341077208518982,0.6837921777122703
Q155,bm25_only,0.3500482776497398,0.6666666666666666,0.930383801460266,0.6496644295302012
Q156,bm25_only,0.3500482776497398,0.6666666666666666,0.9252675175666808,0.6496644295302012
Q158,bm25_only,0.4333207865423752,0.7058823529411765,0.9273507595062256,0.715702479338843
Q159,bm25_only,0.3500482776497398,0.6666666666666666,0.9347201585769652,0.6496644295302012
Q160,bm25_only,0.3500482776497398,0.6666666666666666,0.9256723523139954,0.6496644295302012
Q162,bm25_only,0.3500482776497398,0.6666666666666666,0.9280361533164978,0.6496644295302012
Q163,bm25_only,0.6028817681965138,0.8421052631578948,0.9625845551490784,0.910530879018274
Q165,bm25_only,0.4333207865423752,0.7058823529411765,0.9393295645713806,0.715702479338843
Q167,bm25_only,0.2657251941599823,0.4864864864864865,0.9017858505249025,0.6944444444444445
Q168,bm25_only,0.0571911436249112,0.5714285714285713,0.945307731628418,0.4331450094161957
Q169,bm25_only,0.3438931217657843,0.6666666666666667,0.9540790319442748,0.6437241735537189
Q170,bm25_only,0.7691605673134586,0.9565217391304348,0.9877660274505616,0.9139118457300276
Q172,bm25_only,0.2906069298023141,0.7000000000000001,0.9594513773918152,0.6600900423728814
Q173,bm25_only,0.5296074933406222,0.7200000000000001,0.919882833957672,0.7336571544221817
Q174,bm25_only,0.456083954535194,0.6666666666666666,0.8847067952156067,0.7218239745121466
Q175,bm25_only,0.7691605673134586,0.9565217391304348,0.9833021759986876,0.9139118457300276
Q179,bm25_only,0.7691605673134586,0.9565217391304348,0.9654386043548584,0.9139118457300276
Q180,bm25_only,0.7691605673134586,0.9565217391304348,0.9859634041786194,0.9139118457300276
Q181,bm25_only,0.1093265113929093,0.6666666666666666,0.9698513150215148,0.7301587301587302
Q184,bm25_only,1.0,1.0,0.9999998807907104,0.9995
Q185,bm25_only,1.0,1.0,1.0,0.9993141289437586
Q187,bm25_only,0.0527120271268863,0.5,0.87594074010849,0.3287760416666666
Q188,bm25_only,0.3814165616365676,0.75,0.9712995886802672,0.8333333333333333
Q190,bm25_only,1.0,1.0,1.0,0.9996243425995492
Q191,bm25_only,0.1409020089952245,0.7142857142857143,0.9408009052276612,0.5739795918367346
Q193,bm25_only,1.0,1.0,1.0,0.999710648148148
Q194,bm25_only,0.0527120271268863,0.5,0.8841742277145386,0.3287760416666666
Q195,bm25_only,0.0919322715224918,0.6153846153846153,0.9649741649627686,0.7198748043818466
Q196,bm25_only,1.0,1.0,1.0000001192092896,0.9993141289437586
Q197,bm25_only,0.1048967186945593,0.5714285714285715,0.8979995250701904,0.4207547169811321
Q198,bm25_only,0.3814165616365676,0.75,0.9780449271202089,0.8333333333333333
Q199,bm25_only,1.0,1.0,0.9999999403953552,0.9995
Q200,bm25_only,0.4810977290978807,0.7777777777777778,0.9787939190864564,0.8604938271604939
Q002,vector_only,0.4018215766366551,0.5833333333333334,0.9395237565040588,0.8822222222222224
Q003,vector_only,1.0,1.0,1.0000001192092896,0.999996824671036
Q004,vector_only,1.0,1.0,0.9999998807907104,0.999898229187869
Q007,vector_only,0.965325976608878,0.9864864864864864,0.9911755323410034,0.9974666550135224
Q008,vector_only,0.5142401605028263,0.782608695652174,0.9285575747489928,0.9293241279069768
Q011,vector_only,1.0,1.0,1.0,0.9999971528790088
Q012,vector_only,0.2899784414715207,0.5555555555555556,0.9580538868904114,0.6657910689028086
Q013,vector_only,1.0,1.0,1.0,0.9999901289163524
Q014,vector_only,0.3367028603836329,0.6976744186046512,0.9570189118385316,0.8009902280130293
Q015,vector_only,1.0,1.0,0.9999999403953552,0.999898229187869
Q016,vector_only,0.3760603093086394,0.6944444444444445,0.9355009198188782,0.7666206579250058
Q017,vector_only,0.9024521756077708,0.9666666666666666,0.9941956996917723,0.9943898779073732
Q018,vector_only,1.0,1.0,1.0,0.9997724169321802
Q019,vector_only,1.0,1.0,1.0000001192092896,0.9996243425995492
Q021,vector_only,0.4551904662305216,0.7333333333333334,0.949013888835907,0.5332297695670878
Q022,vector_only,0.6009379398317186,0.8363636363636363,0.9676479697227478,0.9556597222222222
Q023,vector_only,1.0,1.0,0.9999998807907104,0.9999981793354574
Q026,vector_only,1.0,1.0,1.0,0.9999745973682872
Q027,vector_only,0.7116691743715989,0.989247311827957,0.9837590456008912,0.9208786428882124
Q028,vector_only,1.0,1.0,0.9999998807907104,0.9995
Q031,vector_only,1.0,1.0,0.9999999403953552,0.999999514704926
Q033,vector_only,0.7868272722156737,0.9166666666666666,0.9678040146827698,0.9671950254816308
Q034,vector_only,1.0,1.0,1.0,0.99999451303155
Q035,vector_only,0.7864509426659901,0.8518518518518519,0.9713631868362428,0.974826405931976
Q037,vector_only,0.8791116082044841,0.9887640449438202,0.9811110496520996,0.9531539888682746
Q038,vector_only,1.0,1.0,0.9999999403953552,0.9999872786484836
Q040,vector_only,1.0,1.0,0.9999998807907104,0.99997722303207
Q041,vector_only,1.0,1.0,0.9999998807907104,0.999996824671036
Q044,vector_only,1.0,1.0,1.0000001192092896,0.9996243425995492
Q045,vector_only,0.7808043052164177,0.9411764705882352,0.9863669872283936,0.952735928018414
Q046,vector_only,0.8720290467146479,0.923076923076923,0.9778075814247132,0.9865007597376124
Q047,vector_only,0.8187753438066895,0.875,0.9748566746711732,0.9068203039963756
Q048,vector_only,0.9737280298194696,1.0,0.9985685348510742,0.9859138166847082
Q049,vector_only,1.0,1.0,0.9999998807907104,0.9999745973682872
Q050,vector_only,1.0,1.0,1.0,0.9999883381924198
Q052,vector_only,0.5209121273117441,0.7346938775510204,0.9622129201889038,0.5590801978403294
Q053,vector_only,1.0,1.0,1.0,0.9993141289437586
Q055,vector_only,0.3482352832757853,0.5833333333333334,0.9289388656616212,0.8737244897959183
Q056,vector_only,1.0,1.0,0.9999999403953552,0.99997722303207
Q058,vector_only,1.0,1.0,1.0000001192092896,0.9998177842565598
Q059,vector_only,1.0,1.0,1.0,0.9999996956845636
Q060,vector_only,1.0,1.0,0.9999999403953552,0.9999986604080932
Q062,vector_only,0.8255633389251636,0.8965517241379309,0.9771099090576172,0.9661280619344804
Q063,vector_only,1.0,1.0,1.0,0.9999794989544468
Q065,vector_only,1.0,1.0,1.000000238418579,0.9996243425995492
Q067,vector_only,0.951982948238373,1.0,0.9920892119407654,0.98297848188789
Q068,vector_only,1.0,1.0,0.9999998807907104,0.999898229187869
Q069,vector_only,0.1724636690399582,0.4269662921348314,0.927527904510498,0.376499835634451
Q070,vector_only,1.0,1.0,1.0,0.9999860867629464
Q072,vector_only,0.8254598841811137,0.90625,0.977774977684021,0.9797803114103196
Q073,vector_only,0.2521770233458297,0.5394736842105262,0.8863962292671204,0.490642319740823
Q074,vector_only,0.2891784933232572,0.5833333333333334,0.9362670183181764,0.6437241735537189
Q075,vector_only,0.6412793154429567,0.7857142857142858,0.9682431817054749,0.9503741661328876
Q079,vector_only,0.5219276037182894,0.7906976744186047,0.958024263381958,0.902428810720268
Q080,vector_only,1.0,1.0,1.0,0.999994130353118
Q081,vector_only,0.004086771438464,0.28,0.8906646370887756,0.1636357668067227
Q084,vector_only,0.0063622459836656,0.1538461538461538,0.8202887773513794,0.0746268656716417
Q085,vector_only,1.0,1.0,0.9999999403953552,0.999995750070124
Q087,vector_only,0.7189198904112759,1.0,0.9904181361198424,0.9217550721624478
Q088,vector_only,1.0,1.0,0.9999999403953552,0.99998321640764
Q090,vector_only,1.0,1.0,0.9999999403953552,0.9999932512687616
Q091,vector_only,1.0,1.0,0.9999997615814208,0.9999892832647462
Q093,vector_only,1.0,1.0,1.0,0.9999984098310604
Q094,vector_only,1.0,1.0,0.9999998211860656,0.9999814814814816
Q095,vector_only,0.4138635322971606,0.6486486486486486,0.949990451335907,0.5272568340750159
Q096,vector_only,0.252125370397224,0.5263157894736842,0.934758484363556,0.4507472280250681
Q097,vector_only,1.0,1.0,1.0000001192092896,0.999995750070124
Q098,vector_only,1.0,1.0,0.9999999403953552,0.999991570997488
Q099,vector_only,1.0,1.0,1.0,0.999994863154434
Q100,vector_only,0.9148095365172608,0.9655172413793104,0.9850324988365172,0.9936675077639752
Q102,vector_only,0.6484115071397645,0.8750000000000001,0.9529839754104614,0.9671568627450982
Q103,vector_only,0.1262975489687145,0.631578947368421,0.8790444135665894,0.5162738496071829
Q104,vector_only,0.1262975489687145,0.6250000000000001,0.911044180393219,0.5162738496071829
Q107,vector_only,0.7506238537503395,0.96,0.9919931888580322,0.8819444444444444
Q108,vector_only,0.4798782066690663,0.7058823529411764,0.9478486776351928,0.6849868660335421
Q111,vector_only,0.6455651607183006,0.8695652173913043,0.9713402986526488,0.9434131282644947
Q112,vector_only,0.1262975489687145,0.7058823529411764,0.9130061864852904,0.5162738496071829
Q113,vector_only,1.0,1.0,1.0000001192092896,0.9993141289437586
Q114,vector_only,0.6315552371794037,0.7999999999999999,0.9335743188858032,0.8519740862975187
Q115,vector_only,0.5783569866465142,0.8235294117647058,0.9492723345756532,0.966990291262136
Q116,vector_only,0.5205510363053438,0.7058823529411764,0.9396138191223145,0.868991969315594
Q117,vector_only,0.3187271473320672,0.7000000000000001,0.8882928490638733,0.8799999999999999
Q118,vector_only,0.3131422481382734,0.5714285714285714,0.9380698800086976,0.6526761648055449
Q119,vector_only,0.4798782066690663,0.7058823529411764,0.9508782029151917,0.6849868660335421
Q121,vector_only,0.7506238537503395,0.96,0.9921835064888,0.8819444444444444
Q122,vector_only,0.7506238537503395,0.9,0.9610573649406432,0.8819444444444444
Q123,vector_only,0.2651229802175617,0.5185185185185185,0.911681056022644,0.7331858407079646
Q126,vector_only,1.0,1.0,1.0,0.9995
Q127,vector_only,0.7506238537503395,0.9,0.9942383170127868,0.8819444444444444
Q128,vector_only,0.4924790605054523,0.6666666666666666,0.9568436741828918,0.8336448598130842
Q131,vector_only,0.7506238537503395,0.9333333333333332,0.9756245017051696,0.9799382716049384
Q133,vector_only,0.7506238537503395,0.9333333333333332,0.9728959202766418,0.9799382716049384
Q134,vector_only,0.7506238537503395,0.9333333333333332,0.9733248353004456,0.9799382716049384
Q135,vector_only,1.0,1.0,0.988585352897644,0.9990234375
Q137,vector_only,0.7506238537503395,0.9333333333333332,0.9738423228263856,0.9799382716049384
Q138,vector_only,0.8070557274927981,0.9565217391304348,0.9828620553016664,0.9861386138613862
Q140,vector_only,0.414123876566552,0.8571428571428571,0.9713059663772584,0.8428059794456555
Q141,vector_only,0.7506238537503395,0.9333333333333332,0.9705550074577332,0.9799382716049384
Q144,vector_only,0.2615858282579583,0.5365853658536585,0.9243306517601012,0.8344827586206895
Q145,vector_only,0.0712695567709093,0.6060606060606061,0.9468225240707396,0.7548986295163665
Q146,vector_only,0.7506238537503395,0.9333333333333332,0.9768690466880798,0.9799382716049384
Q147,vector_only,0.8070557274927981,0.9565217391304348,0.9885826706886292,0.9861386138613862
Q148,vector_only,0.7506238537503395,0.9333333333333332,0.9766026139259338,0.9799382716049384
Q149,vector_only,0.8070557274927981,0.9565217391304348,0.9819507598876952,0.9861386138613862
Q150,vector_only,0.8070557274927981,0.9565217391304348,0.9879013895988464,0.9861386138613862
Q152,vector_only,0.3500482776497398,0.6666666666666666,0.9254754781723022,0.6496644295302012
Q153,vector_only,0.2404315522172745,0.7428571428571428,0.928534209728241,0.6205128205128205
Q155,vector_only,0.3500482776497398,0.6666666666666666,0.930383801460266,0.6496644295302012
Q156,vector_only,0.3500482776497398,0.6666666666666666,0.9252675175666808,0.6496644295302012
Q158,vector_only,0.3500482776497398,0.6666666666666666,0.9252155423164368,0.6496644295302012
Q159,vector_only,0.3500482776497398,0.6666666666666666,0.9347201585769652,0.6496644295302012
Q160,vector_only,0.3500482776497398,0.6666666666666666,0.9256723523139954,0.6496644295302012
Q162,vector_only,0.3500482776497398,0.6666666666666666,0.9280361533164978,0.6496644295302012
Q163,vector_only,0.3500482776497398,0.6666666666666666,0.9300634860992432,0.6496644295302012
Q165,vector_only,0.3500482776497398,0.6666666666666666,0.9347130060195924,0.6496644295302012
Q167,vector_only,0.0571911436249112,0.5714285714285713,0.9360913634300232,0.4331450094161957
Q168,vector_only,0.0657791554486807,0.6666666666666666,0.9385093450546264,0.537876167416119
Q169,vector_only,0.0657791554486807,0.6666666666666666,0.934980034828186,0.537876167416119
Q170,vector_only,0.0657791554486807,0.6666666666666666,0.94690203666687,0.537876167416119
Q172,vector_only,0.0648411507139764,0.6086956521739131,0.9437050223350524,0.4770408163265306
Q173,vector_only,0.0657791554486807,0.6666666666666666,0.9369208216667176,0.537876167416119
Q174,vector_only,0.0648411507139764,0.6086956521739131,0.9334553480148317,0.4770408163265306
Q175,vector_only,0.0657791554486807,0.6666666666666666,0.943262815475464,0.537876167416119
Q179,vector_only,0.0571911436249112,0.5714285714285713,0.9246914386749268,0.4331450094161957
Q180,vector_only,0.0571911436249112,0.5714285714285713,0.93965744972229,0.4331450094161957
Q181,vector_only,0.5,0.923076923076923,0.9846667647361756,0.97441793618856
Q184,vector_only,1.0,1.0,0.9999998807907104,0.9995
Q185,vector_only,1.0,1.0,1.0,0.9993141289437586
Q187,vector_only,0.0088308953009281,0.1714285714285714,0.8291242718696594,0.1666666666666667
Q188,vector_only,0.4366835442847812,0.8421052631578948,0.9720545411109924,0.949820788530466
Q190,vector_only,1.0,1.0,1.0,0.9996243425995492
Q191,vector_only,0.0120215776108637,0.0769230769230769,0.8382883667945862,0.1351351351351351
Q193,vector_only,1.0,1.0,1.0,0.999710648148148
Q194,vector_only,0.0157188773630212,0.0952380952380952,0.8420145511627197,0.0952380952380952
Q195,vector_only,0.1093265113929093,0.6666666666666666,0.9703547954559326,0.7301587301587302
Q196,vector_only,1.0,1.0,1.0000001192092896,0.9993141289437586
Q197,vector_only,0.0132179476263772,0.0,0.8120015859603882,0.043859649122807
Q198,vector_only,0.3814165616365676,0.75,0.9780449271202089,0.8333333333333333
Q199,vector_only,1.0,1.0,0.9999999403953552,0.9995
Q200,vector_only,0.4810977290978807,0.7777777777777778,0.9787939190864564,0.8604938271604939
Q002,no_retrieval,0.0037155106403592,0.1573033707865168,0.8593448400497437,0.2691016669511294
Q003,no_retrieval,0.022909942349133,0.1833333333333333,0.8754415512084961,0.2380952380952381
Q004,no_retrieval,0.007068123422759,0.1573033707865168,0.8892844915390015,0.2801724137931035
Q007,no_retrieval,0.0151574891885261,0.2362204724409448,0.8671421408653259,0.2359615198944398
Q008,no_retrieval,0.0043614530724588,0.1071428571428571,0.8411492109298706,0.0819672131147541
Q011,no_retrieval,0.0404836326132491,0.2666666666666666,0.8836448192596436,0.2547274662659278
Q012,no_retrieval,0.0039610343210404,0.1194029850746268,0.8307373523712158,0.1290322580645161
Q013,no_retrieval,0.0445422023673607,0.2151898734177215,0.8707822561264038,0.4083187191683173
Q014,no_retrieval,0.0033048904094904,0.081967213114754,0.7942371368408203,0.1274787535410765
Q015,no_retrieval,0.0401729902966231,0.1219512195121951,0.8543167114257812,0.3370758104485915
Q016,no_retrieval,0.0046450213623816,0.078125,0.7784305214881897,0.1036269430051813
Q017,no_retrieval,0.0111851888957889,0.1298701298701298,0.8390430808067322,0.2092194685542981
Q018,no_retrieval,0.2326303536297059,0.7,0.9592319130897522,0.6722608024691359
Q019,no_retrieval,0.0068630315263226,0.1707317073170731,0.8733558654785156,0.2247191011235955
Q021,no_retrieval,0.1154502738315757,0.3026315789473684,0.9031423330307008,0.2703103913630229
Q022,no_retrieval,0.0090362459507191,0.1739130434782609,0.8596249222755432,0.3117451198015277
Q023,no_retrieval,0.0236330884344085,0.2424242424242424,0.8717417120933533,0.2063492063492063
Q026,no_retrieval,0.0097816986247539,0.1558441558441558,0.8338027000427246,0.2443202722590139
Q027,no_retrieval,0.0031597312390936,0.1159420289855072,0.8237627744674683,0.1328273244781783
Q028,no_retrieval,0.0056258846432689,0.075,0.8529778122901917,0.1169590643274853
Q031,no_retrieval,0.0235659216067037,0.2019230769230769,0.8654170036315918,0.2859872954349698
Q033,no_retrieval,0.0079970150956792,0.1237113402061855,0.8072568774223328,0.0978473581213307
Q034,no_retrieval,0.0143321110588013,0.2417582417582417,0.8818352222442627,0.2582187276064828
Q035,no_retrieval,0.002997618414141,0.0677966101694915,0.8245809674263,0.1061007957559681
Q037,no_retrieval,0.0120364050136884,0.174496644295302,0.8518999218940735,0.251179180354947
Q038,no_retrieval,0.0160029594172349,0.1217391304347826,0.849530816078186,0.2
Q040,no_retrieval,0.1195990633582663,0.3298969072164949,0.9004915356636047,0.403151097837509
Q041,no_retrieval,0.0119280139175487,0.1495327102803738,0.842635452747345,0.1981981981981981
Q044,no_retrieval,0.0030744163116029,0.0851063829787234,0.8563896417617798,0.160427807486631
Q045,no_retrieval,0.0166613340008401,0.1384615384615384,0.8574537038803101,0.2463178294573643
Q046,no_retrieval,0.0089193453460529,0.0615384615384615,0.8301085233688354,0.1672113289760348
Q047,no_retrieval,0.0214478036749493,0.15,0.8550863862037659,0.250514625530509
Q048,no_retrieval,0.0058271318292073,0.1675392670157068,0.8591000437736511,0.1591614906832298
Q049,no_retrieval,0.0193286803634949,0.2096774193548387,0.8567854166030884,0.3295498678292681
Q050,no_retrieval,0.0110013067345135,0.1647058823529411,0.8727490305900574,0.2785617614048986
Q052,no_retrieval,0.0202563276388613,0.3548387096774194,0.8933102488517761,0.2502181682180851
Q053,no_retrieval,0.0042951192606905,0.1311475409836066,0.8753986954689026,0.1094890510948905
Q055,no_retrieval,0.0044519636162504,0.0983606557377049,0.8571344017982483,0.2066115702479339
Q056,no_retrieval,0.1792136339415654,0.3999999999999999,0.9023202061653136,0.3773876098482098
Q058,no_retrieval,0.0067344282106743,0.0987654320987654,0.8568512201309204,0.1990049751243781
Q059,no_retrieval,0.0608392067110495,0.2569832402234637,0.8742643594741821,0.2164803740463592
Q060,no_retrieval,0.0073999843853235,0.16,0.8335341811180115,0.1512076905158665
Q062,no_retrieval,0.0518082260969112,0.2941176470588235,0.8711339235305786,0.4730995717344754
Q063,no_retrieval,0.0115306750907824,0.1282051282051282,0.8647413849830627,0.1992163009404388
Q065,no_retrieval,0.007068123422759,0.1428571428571428,0.8779468536376953,0.2528089887640449
Q067,no_retrieval,0.0027314048788714,0.1306532663316582,0.8437833189964294,0.1256940965263861
Q068,no_retrieval,0.0107015574412337,0.1891891891891891,0.8721227645874023,0.3400217613927292
Q069,no_retrieval,0.0142836325786592,0.208695652173913,0.853394627571106,0.2636172708179908
Q070,no_retrieval,0.1084088053663423,0.3188405797101449,0.9007643461227416,0.392973332111437
Q072,no_retrieval,0.0094868712128272,0.1138211382113821,0.8618174195289612,0.2338831035289622
Q073,no_retrieval,0.0176762240197204,0.1942857142857142,0.8230882883071899,0.207186349949816
Q074,no_retrieval,0.2140160303375297,0.3333333333333333,0.9187566041946412,0.4648760330578512
Q075,no_retrieval,0.0049034928468606,0.1463414634146341,0.8531595468521118,0.2197802197802198
Q079,no_retrieval,0.0090339598688329,0.1185185185185185,0.8350628018379211,0.1515151515151515
Q080,no_retrieval,0.1098483208108879,0.2631578947368421,0.8557154536247253,0.2902298850574712
Q081,no_retrieval,0.0104555961227024,0.1399999999999999,0.8331375122070312,0.1509433962264151
Q084,no_retrieval,0.0087936698025613,0.1565217391304348,0.8295881152153015,0.1224489795918367
Q085,no_retrieval,0.0178307438463719,0.1475409836065573,0.8475392460823059,0.21640625
Q087,no_retrieval,0.0159742016349735,0.1333333333333333,0.8474354147911072,0.2007495590828924
Q088,no_retrieval,0.0197520188150999,0.2093023255813954,0.884727954864502,0.3375437094126883
Q090,no_retrieval,0.0208938517725847,0.2413793103448276,0.8617535829544067,0.2651150186679513
Q091,no_retrieval,0.0072447598886408,0.1568627450980392,0.8688522577285767,0.1975308641975308
Q093,no_retrieval,0.1309349503572536,0.3132530120481928,0.8869975209236145,0.3622837262758985
Q094,no_retrieval,0.0420565079968269,0.2592592592592593,0.9015726447105408,0.264490175688249
Q095,no_retrieval,0.0057357078302934,0.110091743119266,0.8419631123542786,0.1573426573426573
Q096,no_retrieval,0.0713174785062466,0.2666666666666666,0.8868409991264343,0.3531596568319731
Q097,no_retrieval,0.0064783348451804,0.1496598639455782,0.8392788171768188,0.2010968921389396
Q098,no_retrieval,0.0668615665633231,0.201834862385321,0.8855992555618286,0.2942129629629629
Q099,no_retrieval,0.064962836124482,0.24,0.8748577237129211,0.3783762025520267
Q100,no_retrieval,0.1822411795192681,0.4050632911392404,0.9156975746154784,0.5770538905133202
Q102,no_retrieval,0.0069803614173663,0.0,0.8653723001480103,0.0427350427350427
Q103,no_retrieval,0.0040893498429717,0.0,0.8417837023735046,0.037037037037037
Q104,no_retrieval,0.0062119158150638,0.0869565217391304,0.8735977411270142,0.1515151515151515
Q107,no_retrieval,0.0284612361161706,0.0916030534351145,0.8250028491020203,0.2738990332975295
Q108,no_retrieval,0.0065348785108188,0.0909090909090909,0.8735772371292114,0.1538461538461538
Q111,no_retrieval,0.0049811554679751,0.0338983050847457,0.8432985544204712,0.0862068965517241
Q112,no_retrieval,0.0069803614173663,0.0,0.8563175201416016,0.0427350427350427
Q113,no_retrieval,0.0729486688280539,0.1851851851851851,0.8728945255279541,0.4326923076923077
Q114,no_retrieval,0.0041886357768417,0.0363636363636363,0.8522487878799438,0.0704225352112676
Q115,no_retrieval,0.0060813896958098,0.0454545454545454,0.861758291721344,0.1153846153846153
Q116,no_retrieval,0.0069803614173663,0.0,0.8547275066375732,0.0427350427350427
Q117,no_retrieval,0.0055086064194958,0.0833333333333333,0.8621423840522766,0.1119402985074626
Q118,no_retrieval,0.0056531710785114,0.08,0.8580235838890076,0.1470588235294117
Q119,no_retrieval,0.0062119158150638,0.0869565217391304,0.8703131675720215,0.1515151515151515
Q121,no_retrieval,0.0292342262609204,0.08130081300813,0.8229739665985107,0.2542841348811498
Q122,no_retrieval,0.0425083145290733,0.1234567901234567,0.8435767292976379,0.3429878048780487
Q123,no_retrieval,0.0065348785108188,0.0888888888888888,0.8670220375061035,0.1538461538461538
Q126,no_retrieval,0.006115004303675,0.0816326530612244,0.8486954569816589,0.1851851851851852
Q127,no_retrieval,0.0362758014739799,0.101010101010101,0.8494284749031067,0.2871410736579276
Q128,no_retrieval,0.0077426364109627,0.1052631578947368,0.8697595596313477,0.1612903225806451
Q131,no_retrieval,0.0505183701033062,0.1851851851851851,0.8856658339500427,0.3494990892531876
Q133,no_retrieval,0.0347489055975841,0.1408450704225352,0.8597778081893921,0.2961033950617284
Q134,no_retrieval,0.0515824984068486,0.1923076923076923,0.885961651802063,0.4224058769513314
Q135,no_retrieval,0.0754135687148666,0.2702702702702703,0.8885133862495422,0.4821802935010482
Q137,no_retrieval,0.0526924345795491,0.196078431372549,0.8735468983650208,0.355324074074074
Q138,no_retrieval,0.0433622924117708,0.15625,0.8427842855453491,0.3453453453453454
Q140,no_retrieval,0.0738280626505333,0.25,0.8646609783172607,0.2804630624179496
Q141,no_retrieval,0.0324471308402817,0.1234567901234568,0.8610617518424988,0.3775167785234899
